id,price,rooms,bathrooms,square_meters,zone,city,price_per_m2
1241,450000,5,3,282,GBA Oeste,Moron,1596
1242,80000,4,1,90,GBA Oeste,Tres de Febrero,889
1243,92000,4,1,120,GBA Oeste,Tres de Febrero,767
1244,92000,4,3,178,GBA Oeste,Tres de Febrero,517
1245,95000,3,1,84,GBA Oeste,Tres de Febrero,1131
1246,98000,5,2,251,GBA Oeste,Tres de Febrero,390
1247,100000,3,1,90,GBA Oeste,Tres de Febrero,1111
1248,105000,4,1,103,GBA Oeste,Tres de Febrero,1019
1249,109000,5,2,140,GBA Oeste,Tres de Febrero,779
1250,115000,4,2,192,GBA Oeste,Tres de Febrero,599
1251,119000,5,1,154,GBA Oeste,Tres de Febrero,773
1252,119000,6,2,145,GBA Oeste,Tres de Febrero,821
1253,119900,3,1,80,GBA Oeste,Tres de Febrero,1499
1254,120000,3,1,125,GBA Oeste,Tres de Febrero,960
1255,120000,4,2,109,GBA Oeste,Tres de Febrero,1101
1256,120000,3,2,160,GBA Oeste,Tres de Febrero,750
1257,138000,3,2,176,GBA Oeste,Tres de Febrero,784
1258,139900,5,2,100,GBA Oeste,Tres de Febrero,1399
1259,140000,5,2,140,GBA Oeste,Tres de Febrero,1000
1260,145000,6,2,200,GBA Oeste,Tres de Febrero,725
1261,148000,4,2,149,GBA Oeste,Tres de Febrero,993
1262,149000,4,1,150,GBA Oeste,Tres de Febrero,993
1263,155000,4,2,213,GBA Oeste,Tres de Febrero,728
1264,180000,4,3,308,GBA Oeste,Tres de Febrero,584
1265,185000,4,4,136,GBA Oeste,Tres de Febrero,1360
1266,195000,4,3,145,GBA Oeste,Tres de Febrero,1345
1267,200000,9,4,270,GBA Oeste,Tres de Febrero,741
1268,200000,5,3,220,GBA Oeste,Tres de Febrero,909
1269,205000,4,2,120,GBA Oeste,Tres de Febrero,1708
1270,210000,4,1,147,GBA Oeste,Tres de Febrero,1429
1271,219900,6,2,300,GBA Oeste,Tres de Febrero,733
1272,220000,4,2,175,GBA Oeste,Tres de Febrero,1257
1273,225000,2,1,160,GBA Oeste,Tres de Febrero,1406
1274,250000,4,4,200,GBA Oeste,Tres de Febrero,1250
1275,250000,3,3,150,GBA Oeste,Tres de Febrero,1667
1276,255000,4,1,213,GBA Oeste,Tres de Febrero,1197
1277,260000,5,1,220,GBA Oeste,Tres de Febrero,1182
1278,269000,7,4,300,GBA Oeste,Tres de Febrero,897
1279,269000,3,2,130,GBA Oeste,Tres de Febrero,2069
1280,289000,4,3,200,GBA Oeste,Tres de Febrero,1445
1281,389000,5,3,335,GBA Oeste,Tres de Febrero,1161
1282,390000,4,2,217,GBA Oeste,Tres de Febrero,1797
1283,470000,4,2,182,GBA Oeste,Tres de Febrero,2582
1284,495000,7,4,352,GBA Oeste,Tres de Febrero,1406
1285,500000,5,3,270,GBA Oeste,Tres de Febrero,1852
1286,975000,5,3,405,GBA Oeste,Tres de Febrero,2407
1287,45000,3,1,120,GBA Sur,Almirante Brown,375
1288,48000,4,1,89,GBA Sur,Almirante Brown,539
1289,55000,5,2,136,GBA Sur,Almirante Brown,404
1290,75000,3,1,80,GBA Sur,Almirante Brown,938
1291,79999,4,1,104,GBA Sur,Almirante Brown,769
1292,84892,5,2,220,GBA Sur,Almirante Brown,386
1293,99000,5,2,120,GBA Sur,Almirante Brown,825
1294,115000,4,1,167,GBA Sur,Almirante Brown,689
1295,115000,3,1,100,GBA Sur,Almirante Brown,1150
1296,118000,5,2,132,GBA Sur,Almirante Brown,894
1297,118000,4,2,115,GBA Sur,Almirante Brown,1026
1298,119000,4,1,106,GBA Sur,Almirante Brown,1123
1299,120000,4,2,157,GBA Sur,Almirante Brown,764
1300,125000,4,1,118,GBA Sur,Almirante Brown,1059
1301,139000,5,1,290,GBA Sur,Almirante Brown,479
1302,139000,5,1,290,GBA Sur,Almirante Brown,479
1303,155000,4,2,180,GBA Sur,Almirante Brown,861
1304,160000,5,2,240,GBA Sur,Almirante Brown,667
1305,170000,5,2,135,GBA Sur,Almirante Brown,1259
1306,185000,4,2,128,GBA Sur,Almirante Brown,1445
1307,187000,4,2,120,GBA Sur,Almirante Brown,1558
1308,193000,4,2,104,GBA Sur,Almirante Brown,1856
1309,197000,5,2,135,GBA Sur,Almirante Brown,1459
1310,220000,4,3,220,GBA Sur,Almirante Brown,1000
1311,230000,3,2,131,GBA Sur,Almirante Brown,1756
1312,260000,5,3,268,GBA Sur,Almirante Brown,970
1313,275000,5,2,218,GBA Sur,Almirante Brown,1261
1314,300000,5,2,180,GBA Sur,Almirante Brown,1667
1315,385000,7,3,360,GBA Sur,Almirante Brown,1069
1316,495000,5,2,238,GBA Sur,Almirante Brown,2080
1317,675000,5,3,365,GBA Sur,Almirante Brown,1849
1318,1100000,5,3,335,GBA Sur,Almirante Brown,3284
1319,1500000,7,7,629,GBA Sur,Almirante Brown,2385
1320,25000,3,1,90,GBA Sur,Avellaneda,278
1321,52000,2,1,121,GBA Sur,Avellaneda,430
1322,53000,3,1,72,GBA Sur,Avellaneda,736
1323,59000,3,2,110,GBA Sur,Avellaneda,536
1324,60000,4,1,100,GBA Sur,Avellaneda,600
1325,65000,4,2,64,GBA Sur,Avellaneda,1016
1326,65000,3,1,80,GBA Sur,Avellaneda,812
1327,65000,6,2,246,GBA Sur,Avellaneda,264
1328,68000,6,2,103,GBA Sur,Avellaneda,660
1329,72000,4,1,91,GBA Sur,Avellaneda,791
1330,74900,3,1,138,GBA Sur,Avellaneda,543
1331,75000,4,1,77,GBA Sur,Avellaneda,974
1332,75000,3,1,97,GBA Sur,Avellaneda,773
1333,75000,3,1,76,GBA Sur,Avellaneda,987
1334,77000,5,1,259,GBA Sur,Avellaneda,297
1335,78000,3,1,104,GBA Sur,Avellaneda,750
1336,85000,4,2,176,GBA Sur,Avellaneda,483
1337,85000,4,2,127,GBA Sur,Avellaneda,669
1338,87000,4,2,215,GBA Sur,Avellaneda,405
1339,98000,5,2,130,GBA Sur,Avellaneda,754
1340,99999,4,3,286,GBA Sur,Avellaneda,350
1341,100000,3,1,95,GBA Sur,Avellaneda,1053
1342,110000,3,2,200,GBA Sur,Avellaneda,550
1343,122000,4,2,183,GBA Sur,Avellaneda,667
1344,130000,4,2,180,GBA Sur,Avellaneda,722
1345,135000,6,3,283,GBA Sur,Avellaneda,477
1346,140000,4,3,190,GBA Sur,Avellaneda,737
1347,140000,4,2,108,GBA Sur,Avellaneda,1296
1348,150000,5,2,196,GBA Sur,Avellaneda,765
1349,155000,5,2,160,GBA Sur,Avellaneda,969
1350,164000,6,4,207,GBA Sur,Avellaneda,792
1351,165000,3,2,133,GBA Sur,Avellaneda,1241
1352,165000,4,2,123,GBA Sur,Avellaneda,1341
1353,168000,4,3,158,GBA Sur,Avellaneda,1063
1354,169000,6,2,133,GBA Sur,Avellaneda,1271
1355,175000,4,3,215,GBA Sur,Avellaneda,814
1356,180000,5,2,200,GBA Sur,Avellaneda,900
1357,185000,3,2,170,GBA Sur,Avellaneda,1088
1358,185000,5,3,230,GBA Sur,Avellaneda,804
1359,195000,5,1,198,GBA Sur,Avellaneda,985
1360,220000,6,4,277,GBA Sur,Avellaneda,794
1361,225000,3,2,143,GBA Sur,Avellaneda,1573
1362,230000,4,2,150,GBA Sur,Avellaneda,1533
1363,250000,4,2,173,GBA Sur,Avellaneda,1445
1364,270000,5,3,211,GBA Sur,Avellaneda,1280
1365,290000,7,3,258,GBA Sur,Avellaneda,1124
1366,40000,4,1,90,GBA Sur,Berazategui,444
1367,65000,3,1,80,GBA Sur,Berazategui,812
1368,70000,3,1,78,GBA Sur,Berazategui,897
1369,75000,3,1,65,GBA Sur,Berazategui,1154
1370,85000,2,1,105,GBA Sur,Berazategui,810
1371,95000,3,2,96,GBA Sur,Berazategui,990
1372,110000,3,2,80,GBA Sur,Berazategui,1375
1373,119000,5,2,185,GBA Sur,Berazategui,643
1374,130000,4,2,182,GBA Sur,Berazategui,714
1375,149999,7,4,278,GBA Sur,Berazategui,540
1376,170000,4,2,208,GBA Sur,Berazategui,817
1377,180000,5,1,98,GBA Sur,Berazategui,1837
1378,189000,7,3,130,GBA Sur,Berazategui,1454
1379,200000,3,1,90,GBA Sur,Berazategui,2222
1380,225000,4,2,140,GBA Sur,Berazategui,1607
1381,235000,5,2,174,GBA Sur,Berazategui,1351
1382,310000,4,2,128,GBA Sur,Berazategui,2422
1383,329000,4,2,145,GBA Sur,Berazategui,2269
1384,340000,5,3,219,GBA Sur,Berazategui,1553
1385,346000,6,2,205,GBA Sur,Berazategui,1688
1386,350000,5,2,155,GBA Sur,Berazategui,2258
1387,369000,5,2,200,GBA Sur,Berazategui,1845
1388,390000,4,2,171,GBA Sur,Berazategui,2281
1389,395000,5,2,227,GBA Sur,Berazategui,1740
1390,425000,5,3,188,GBA Sur,Berazategui,2261
1391,455000,6,2,260,GBA Sur,Berazategui,1750
1392,460000,6,2,285,GBA Sur,Berazategui,1614
1393,495000,9,3,234,GBA Sur,Berazategui,2115
1394,500000,4,2,150,GBA Sur,Berazategui,3333
1395,550000,4,3,228,GBA Sur,Berazategui,2412
1396,585000,5,2,342,GBA Sur,Berazategui,1711
1397,590000,6,4,292,GBA Sur,Berazategui,2021
1398,595000,5,4,266,GBA Sur,Berazategui,2237
1399,660000,4,3,239,GBA Sur,Berazategui,2762
1400,750000,6,4,386,GBA Sur,Berazategui,1943
1401,780000,6,3,355,GBA Sur,Berazategui,2197
1402,850000,4,3,269,GBA Sur,Berazategui,3160
1403,850000,5,4,292,GBA Sur,Berazategui,2911
1404,850000,4,3,375,GBA Sur,Berazategui,2267
1405,850000,5,3,454,GBA Sur,Berazategui,1872
1406,990000,6,3,467,GBA Sur,Berazategui,2120
1407,1200000,8,4,414,GBA Sur,Berazategui,2899
1408,1200000,5,5,430,GBA Sur,Berazategui,2791
1409,1300000,6,5,528,GBA Sur,Berazategui,2462
1410,1500000,6,5,542,GBA Sur,Berazategui,2768
1411,1550000,7,3,653,GBA Sur,Berazategui,2374
1412,2200000,14,7,606,GBA Sur,Berazategui,3630
1413,27000,3,1,52,GBA Sur,Esteban Echeverria,519
1414,80000,3,1,75,GBA Sur,Esteban Echeverria,1067
1415,120000,3,1,75,GBA Sur,Esteban Echeverria,1600
1416,150000,7,2,179,GBA Sur,Esteban Echeverria,838
1417,159000,4,3,100,GBA Sur,Esteban Echeverria,1590
1418,165000,4,3,150,GBA Sur,Esteban Echeverria,1100
1419,175000,6,2,197,GBA Sur,Esteban Echeverria,888
1420,179900,3,3,170,GBA Sur,Esteban Echeverria,1058
1421,185000,4,3,170,GBA Sur,Esteban Echeverria,1088
1422,185000,4,4,140,GBA Sur,Esteban Echeverria,1321
1423,195000,4,3,270,GBA Sur,Esteban Echeverria,722
1424,210000,5,3,700,GBA Sur,Esteban Echeverria,300
1425,215000,4,2,365,GBA Sur,Esteban Echeverria,589
1426,230000,4,4,220,GBA Sur,Esteban Echeverria,1045
1427,235000,5,3,184,GBA Sur,Esteban Echeverria,1277
1428,240000,5,2,190,GBA Sur,Esteban Echeverria,1263
1429,245000,4,2,765,GBA Sur,Esteban Echeverria,320
1430,250000,4,2,200,GBA Sur,Esteban Echeverria,1250
1431,255000,4,3,215,GBA Sur,Esteban Echeverria,1186
1432,260000,5,4,175,GBA Sur,Esteban Echeverria,1486
1433,265000,4,3,186,GBA Sur,Esteban Echeverria,1425
1434,275000,7,4,246,GBA Sur,Esteban Echeverria,1118
1435,289000,4,3,188,GBA Sur,Esteban Echeverria,1537
1436,295000,5,3,220,GBA Sur,Esteban Echeverria,1341
1437,295000,5,3,348,GBA Sur,Esteban Echeverria,848
1438,310000,6,3,220,GBA Sur,Esteban Echeverria,1409
1439,318000,6,2,749,GBA Sur,Esteban Echeverria,425
1440,340000,4,3,190,GBA Sur,Esteban Echeverria,1789
1441,375000,6,4,207,GBA Sur,Esteban Echeverria,1812
1442,375000,4,2,206,GBA Sur,Esteban Echeverria,1820
1443,375000,4,4,206,GBA Sur,Esteban Echeverria,1820
1444,390000,4,4,227,GBA Sur,Esteban Echeverria,1718
1445,395000,6,2,176,GBA Sur,Esteban Echeverria,2244
1446,595000,5,4,300,GBA Sur,Esteban Echeverria,1983
1447,830000,5,5,380,GBA Sur,Esteban Echeverria,2184
1448,850000,4,4,350,GBA Sur,Esteban Echeverria,2429
1449,880000,5,4,330,GBA Sur,Esteban Echeverria,2667
1450,890000,6,5,400,GBA Sur,Esteban Echeverria,2225
1451,980000,6,4,351,GBA Sur,Esteban Echeverria,2792
1452,1111111,9,4,431,GBA Sur,Esteban Echeverria,2578
1453,1550000,7,5,428,GBA Sur,Esteban Echeverria,3621
1454,3000000,8,6,700,GBA Sur,Esteban Echeverria,4286
1455,38000,3,1,108,GBA Sur,Ezeiza,352
1456,97999,3,1,76,GBA Sur,Ezeiza,1289
1457,115000,5,2,160,GBA Sur,Ezeiza,719
1458,119999,4,2,170,GBA Sur,Ezeiza,706
1459,119999,3,1,125,GBA Sur,Ezeiza,960
1460,124999,4,1,60,GBA Sur,Ezeiza,2083
1461,130000,3,1,94,GBA Sur,Ezeiza,1383
1462,149999,4,1,180,GBA Sur,Ezeiza,833
1463,150000,3,2,195,GBA Sur,Ezeiza,769
1464,150000,4,2,94,GBA Sur,Ezeiza,1596
1465,197000,5,2,143,GBA Sur,Ezeiza,1378
1466,210000,5,2,160,GBA Sur,Ezeiza,1312
1467,230000,5,4,195,GBA Sur,Ezeiza,1179
1468,235000,5,3,148,GBA Sur,Ezeiza,1588
1469,239000,4,2,150,GBA Sur,Ezeiza,1593
1470,260000,5,2,139,GBA Sur,Ezeiza,1871
1471,265000,4,2,143,GBA Sur,Ezeiza,1853
1472,269999,4,2,250,GBA Sur,Ezeiza,1080
1473,270000,5,3,240,GBA Sur,Ezeiza,1125
1474,305000,4,2,200,GBA Sur,Ezeiza,1525
1475,320000,7,3,249,GBA Sur,Ezeiza,1285
1476,340000,5,3,252,GBA Sur,Ezeiza,1349
1477,350000,3,3,260,GBA Sur,Ezeiza,1346
1478,350000,4,2,270,GBA Sur,Ezeiza,1296
1479,440000,5,3,200,GBA Sur,Ezeiza,2200
1480,440000,9,4,300,GBA Sur,Ezeiza,1467
1481,480000,4,2,251,GBA Sur,Ezeiza,1912
1482,530000,4,3,250,GBA Sur,Ezeiza,2120
1483,540000,5,3,195,GBA Sur,Ezeiza,2769
1484,550000,5,2,400,GBA Sur,Ezeiza,1375
1485,550000,5,2,310,GBA Sur,Ezeiza,1774
1486,590000,7,4,300,GBA Sur,Ezeiza,1967
1487,599999,7,3,230,GBA Sur,Ezeiza,2609
1488,650000,6,2,350,GBA Sur,Ezeiza,1857
1489,690000,5,5,310,GBA Sur,Ezeiza,2226
1490,820000,7,3,325,GBA Sur,Ezeiza,2523
1491,870000,5,6,290,GBA Sur,Ezeiza,3000
1492,920000,6,6,372,GBA Sur,Ezeiza,2473
1493,1290000,6,7,460,GBA Sur,Ezeiza,2804
1494,1500000,7,5,440,GBA Sur,Ezeiza,3409
1495,47500,3,1,50,GBA Sur,La Plata,950
1496,49000,4,1,100,GBA Sur,La Plata,490
1497,75000,4,1,133,GBA Sur,La Plata,564
1498,87000,5,2,200,GBA Sur,La Plata,435
1499,89000,3,1,65,GBA Sur,La Plata,1369
1500,95000,3,1,80,GBA Sur,La Plata,1188
1501,115000,3,2,100,GBA Sur,La Plata,1150
1502,119000,6,2,135,GBA Sur,La Plata,881
1503,120000,4,2,157,GBA Sur,La Plata,764
1504,124900,5,2,161,GBA Sur,La Plata,776
1505,125000,6,4,210,GBA Sur,La Plata,595
1506,138000,5,1,92,GBA Sur,La Plata,1500
1507,140000,6,2,120,GBA Sur,La Plata,1167
1508,145000,3,2,132,GBA Sur,La Plata,1098
1509,147000,4,1,110,GBA Sur,La Plata,1336
1510,149000,2,1,136,GBA Sur,La Plata,1096
1511,150000,4,1,140,GBA Sur,La Plata,1071
1512,160000,3,2,97,GBA Sur,La Plata,1649
1513,160000,5,3,172,GBA Sur,La Plata,930
1514,160000,9,1,209,GBA Sur,La Plata,766
1515,175000,3,2,131,GBA Sur,La Plata,1336
1516,180000,7,2,209,GBA Sur,La Plata,861
1517,189500,4,1,139,GBA Sur,La Plata,1363
1518,200000,8,3,253,GBA Sur,La Plata,791
1519,219000,5,2,145,GBA Sur,La Plata,1510
1520,225000,2,2,176,GBA Sur,La Plata,1278
1521,226000,6,2,128,GBA Sur,La Plata,1766
1522,227000,5,2,214,GBA Sur,La Plata,1061
1523,230000,5,1,140,GBA Sur,La Plata,1643
1524,248000,4,3,160,GBA Sur,La Plata,1550
1525,250000,4,3,152,GBA Sur,La Plata,1645
1526,250000,4,2,152,GBA Sur,La Plata,1645
1527,270000,7,4,350,GBA Sur,La Plata,771
1528,280000,6,4,374,GBA Sur,La Plata,749
1529,300000,4,2,238,GBA Sur,La Plata,1261
1530,310000,4,2,170,GBA Sur,La Plata,1824
1531,315000,5,4,242,GBA Sur,La Plata,1302
1532,320000,4,2,370,GBA Sur,La Plata,865
1533,330000,7,3,270,GBA Sur,La Plata,1222
1534,330000,4,2,131,GBA Sur,La Plata,2519
1535,349000,8,2,161,GBA Sur,La Plata,2168
1536,350000,5,4,340,GBA Sur,La Plata,1029
1537,420000,5,4,310,GBA Sur,La Plata,1355
1538,45000,3,1,75,GBA Sur,Lanus,600
1539,49000,4,2,90,GBA Sur,Lanus,544
1540,49000,3,1,100,GBA Sur,Lanus,490
1541,58500,4,1,82,GBA Sur,Lanus,713
1542,65000,6,2,90,GBA Sur,Lanus,722
1543,69000,4,2,174,GBA Sur,Lanus,397
1544,75000,5,2,100,GBA Sur,Lanus,750
1545,75000,4,2,99,GBA Sur,Lanus,758
1546,80000,3,2,160,GBA Sur,Lanus,500
1547,80000,3,1,89,GBA Sur,Lanus,899
1548,91000,6,3,228,GBA Sur,Lanus,399
1549,92000,3,2,153,GBA Sur,Lanus,601
1550,95000,3,2,183,GBA Sur,Lanus,519
1551,99900,3,1,90,GBA Sur,Lanus,1110
1552,110000,3,1,155,GBA Sur,Lanus,710
1553,114990,6,3,150,GBA Sur,Lanus,767
1554,119990,6,2,154,GBA Sur,Lanus,779
1555,120000,7,4,222,GBA Sur,Lanus,541
1556,120000,5,1,178,GBA Sur,Lanus,674
1557,125000,3,1,140,GBA Sur,Lanus,893
1558,135000,5,2,128,GBA Sur,Lanus,1055
1559,135000,5,2,150,GBA Sur,Lanus,900
1560,138000,3,1,201,GBA Sur,Lanus,687
1561,139900,3,1,68,GBA Sur,Lanus,2057
1562,144900,5,2,148,GBA Sur,Lanus,979
1563,145000,4,2,183,GBA Sur,Lanus,792
1564,150000,5,2,150,GBA Sur,Lanus,1000
1565,160000,7,1,320,GBA Sur,Lanus,500
1566,169000,5,2,162,GBA Sur,Lanus,1043
1567,175000,5,2,196,GBA Sur,Lanus,893
1568,180000,4,2,97,GBA Sur,Lanus,1856
1569,183000,9,5,310,GBA Sur,Lanus,590
1570,185000,6,2,171,GBA Sur,Lanus,1082
1571,190000,5,2,191,GBA Sur,Lanus,995
1572,195000,6,3,213,GBA Sur,Lanus,915
1573,199000,4,1,262,GBA Sur,Lanus,760
1574,230000,4,2,132,GBA Sur,Lanus,1742
1575,240000,5,2,200,GBA Sur,Lanus,1200
1576,249000,6,3,220,GBA Sur,Lanus,1132
1577,250000,5,3,255,GBA Sur,Lanus,980
1578,250000,6,2,290,GBA Sur,Lanus,862
1579,260000,4,2,230,GBA Sur,Lanus,1130
1580,269900,6,2,238,GBA Sur,Lanus,1134
1581,295000,4,3,353,GBA Sur,Lanus,836
1582,350000,5,4,235,GBA Sur,Lanus,1489
1583,45000,4,1,85,GBA Sur,Lomas de Zamora,529
1584,64999,3,1,60,GBA Sur,Lomas de Zamora,1083
1585,65000,3,1,75,GBA Sur,Lomas de Zamora,867
1586,65000,4,1,69,GBA Sur,Lomas de Zamora,942
1587,65000,3,1,84,GBA Sur,Lomas de Zamora,774
1588,68000,4,2,190,GBA Sur,Lomas de Zamora,358
1589,70000,5,1,75,GBA Sur,Lomas de Zamora,933
1590,72000,4,2,126,GBA Sur,Lomas de Zamora,571
1591,84900,6,4,215,GBA Sur,Lomas de Zamora,395
1592,95000,4,2,119,GBA Sur,Lomas de Zamora,798
1593,99000,4,1,97,GBA Sur,Lomas de Zamora,1021
1594,115000,5,2,172,GBA Sur,Lomas de Zamora,669
1595,123000,4,2,148,GBA Sur,Lomas de Zamora,831
1596,135000,4,2,111,GBA Sur,Lomas de Zamora,1216
1597,139000,4,2,130,GBA Sur,Lomas de Zamora,1069
1598,145000,4,1,108,GBA Sur,Lomas de Zamora,1343
1599,149500,3,1,147,GBA Sur,Lomas de Zamora,1017
1600,154900,3,1,85,GBA Sur,Lomas de Zamora,1822
1601,164990,5,2,180,GBA Sur,Lomas de Zamora,917
1602,170000,5,2,210,GBA Sur,Lomas de Zamora,810
1603,179900,4,2,210,GBA Sur,Lomas de Zamora,857
1604,180000,3,4,350,GBA Sur,Lomas de Zamora,514
1605,180000,3,1,108,GBA Sur,Lomas de Zamora,1667
1606,194990,5,2,131,GBA Sur,Lomas de Zamora,1488
1607,199000,3,1,150,GBA Sur,Lomas de Zamora,1327
1608,210000,4,3,228,GBA Sur,Lomas de Zamora,921
1609,239000,5,1,320,GBA Sur,Lomas de Zamora,747
1610,239000,5,5,214,GBA Sur,Lomas de Zamora,1117
1611,258999,4,2,150,GBA Sur,Lomas de Zamora,1727
1612,272000,5,4,370,GBA Sur,Lomas de Zamora,735
1613,275000,5,3,248,GBA Sur,Lomas de Zamora,1109
1614,289900,6,4,235,GBA Sur,Lomas de Zamora,1234
1615,289990,7,4,273,GBA Sur,Lomas de Zamora,1062
1616,320000,5,3,219,GBA Sur,Lomas de Zamora,1461
1617,350000,6,3,120,GBA Sur,Lomas de Zamora,2917
1618,359990,6,1,191,GBA Sur,Lomas de Zamora,1885
1619,460000,5,3,224,GBA Sur,Lomas de Zamora,2054
1620,470000,5,3,253,GBA Sur,Lomas de Zamora,1858
1621,494000,7,3,266,GBA Sur,Lomas de Zamora,1857
1622,549000,5,4,335,GBA Sur,Lomas de Zamora,1639
1623,890000,6,3,300,GBA Sur,Lomas de Zamora,2967
1624,49500,3,1,97,GBA Sur,Quilmes,510
1625,58000,3,1,90,GBA Sur,Quilmes,644
1626,65000,4,2,225,GBA Sur,Quilmes,289
1627,74900,3,1,105,GBA Sur,Quilmes,713
1628,75000,3,1,70,GBA Sur,Quilmes,1071
1629,75000,4,2,113,GBA Sur,Quilmes,664
1630,75000,4,1,100,GBA Sur,Quilmes,750
1631,99000,3,2,250,GBA Sur,Quilmes,396
1632,105000,4,2,155,GBA Sur,Quilmes,677
1633,110000,3,1,445,GBA Sur,Quilmes,247
1634,119000,4,3,155,GBA Sur,Quilmes,768
1635,120000,6,2,159,GBA Sur,Quilmes,755
1636,125000,4,2,186,GBA Sur,Quilmes,672
1637,125000,3,1,180,GBA Sur,Quilmes,694
1638,125000,3,1,122,GBA Sur,Quilmes,1025
1639,128000,5,3,145,GBA Sur,Quilmes,883
1640,130000,5,2,125,GBA Sur,Quilmes,1040
1641,130000,5,2,200,GBA Sur,Quilmes,650
1642,135000,3,2,121,GBA Sur,Quilmes,1116
1643,135000,4,2,177,GBA Sur,Quilmes,763
1644,135000,4,2,111,GBA Sur,Quilmes,1216
1645,139000,2,1,84,GBA Sur,Quilmes,1655
1646,139900,4,1,245,GBA Sur,Quilmes,571
1647,145000,5,2,174,GBA Sur,Quilmes,833
1648,148000,5,2,251,GBA Sur,Quilmes,590
1649,150000,3,2,80,GBA Sur,Quilmes,1875
1650,153000,4,1,98,GBA Sur,Quilmes,1561
1651,155000,4,3,293,GBA Sur,Quilmes,529
1652,160000,4,2,145,GBA Sur,Quilmes,1103
1653,170000,4,2,229,GBA Sur,Quilmes,742
1654,177000,6,3,323,GBA Sur,Quilmes,548
1655,180000,4,3,219,GBA Sur,Quilmes,822
1656,189000,4,1,250,GBA Sur,Quilmes,756
1657,230000,4,3,323,GBA Sur,Quilmes,712
1658,230000,3,2,137,GBA Sur,Quilmes,1679
1659,240000,8,3,380,GBA Sur,Quilmes,632
1660,240000,6,2,240,GBA Sur,Quilmes,1000
1661,275000,4,3,197,GBA Sur,Quilmes,1396
1662,280000,4,2,183,GBA Sur,Quilmes,1530
1663,320000,6,2,220,GBA Sur,Quilmes,1455
1664,325000,5,3,281,GBA Sur,Quilmes,1157
1665,450000,5,2,274,GBA Sur,Quilmes,1642
1666,600000,4,3,190,GBA Sur,Quilmes,3158
1667,899900,5,4,330,GBA Sur,Quilmes,2727
1668,1050000,5,5,402,GBA Sur,Quilmes,2612
1669,1199000,6,6,331,GBA Sur,Quilmes,3622
1670,1290000,4,4,539,GBA Sur,Quilmes,2393
